"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Regulation"
"1190005I06Rik",46.2996288852925,-0.257220638644355,0.665671150540858,-0.386407971015964,0.699194547679585,1,"Not Significant"
"1190007I07Rik",382.267079912186,-0.181695633389289,0.262230639309234,-0.692884835532225,0.488381827013529,1,"Not Significant"
"1200014J11Rik",1651.93472165375,0.00188452799783791,0.111820651724857,0.0168531301577004,0.986553784165939,1,"Not Significant"
"1300002E11Rik",167.178674811755,0.33272398754983,0.222230157107785,1.49720448331616,0.134340059168231,0.653142690536325,"Not Significant"
"1300017J02Rik",0.56379721386436,-0.0479148108219724,3.87333754905511,-0.0123704196226485,0.990130084900791,1,"Not Significant"
"1500004A13Rik",56.0224292326736,0.234765492666917,0.39607214402176,0.592734167778331,0.55335907124274,1,"Not Significant"
"1500009C09Rik",0.816311426322718,0,3.99053699117071,0,1,1,"Not Significant"
"1500009L16Rik",32.3668307654315,0.346048321292653,0.602716825952078,0.574147437722549,0.565868034600194,1,"Not Significant"
"1500011B03Rik",204.819925060855,0.0756455513225202,0.222993836940604,0.339227094167042,0.734438659892694,1,"Not Significant"
"1500011K16Rik",474.473528030457,-0.586253049685306,0.269605415366711,-2.17448543786815,0.0296686978529792,0.253464126660117,"Not Significant"
"1500012F01Rik",1185.89102162629,-0.161575486603899,0.232273326449833,-0.695626523602556,0.486662751205388,1,"Not Significant"
"1500015A07Rik",83.2676535950488,0.628624153533178,0.326067560311301,1.92789541202143,0.0538681365372436,0.378272390305883,"Not Significant"
"1500015L24Rik",14.2265025681075,0.162941306478809,0.611764608006719,0.266346408972092,0.789972434282435,1,"Not Significant"
"1500015O10Rik",0.114215149854036,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1500017E21Rik",0.213971852360611,1.83227734481177,4.03585521701816,0.45399977112299,0.649828991528914,1,"Not Significant"
"1500026H17Rik",5.7344913244242,-0.0717997246665063,1.61623100921575,-0.0444241721988405,0.964566294037484,1,"Not Significant"
"1600002D24Rik",0.548713569598056,2.41105640899492,3.99365601482011,0.603721602473447,0.546028749304713,1,"Not Significant"
"1600002H07Rik",458.461962845939,-0.16486667630585,0.176008481389207,-0.936697339836031,0.348914264996785,0.949352332949451,"Not Significant"
"1600002K03Rik",220.537695427227,0.149682657914703,0.293747801242541,0.509561798527689,0.61035849292589,1,"Not Significant"
"1600012H06Rik",669.656589868514,-0.213693762077316,0.131870948295243,-1.62047641910393,0.105129975783279,0.567319813881925,"Not Significant"
"1600014C10Rik",458.082473268194,-0.343608423480997,0.158487804427118,-2.16804330606403,0.0301553917482303,0.256039390824834,"Not Significant"
"1600014C23Rik",1.93212927548421,-0.933313244230866,2.64345438196744,-0.353065765234136,0.724039137587024,1,"Not Significant"
"1600014K23Rik",0.0981239524235831,0.913867797977818,4.08045587181216,0.223962181355967,0.822786730659796,1,"Not Significant"
"1600020E01Rik",27.3757146427898,-0.125500110633684,0.57739812569656,-0.217354551475697,0.827932047158593,1,"Not Significant"
"1600023N17Rik",6.10658156691836,-0.420605921539735,1.10371289691305,-0.381082727868921,0.703141863327657,1,"Not Significant"
"1700001C19Rik",1.80155223268923,-2.04785173832118,1.8656562668306,-1.09765757751297,0.272354040641097,0.877293573409263,"Not Significant"
"1700001G11Rik",4.49724144317221,-0.608850968181007,1.23723123128197,-0.492107661677875,0.622643236266323,1,"Not Significant"
"1700001G17Rik",9.0959882018139,0.264055092886396,0.892877859590669,0.295734842173654,0.767432586501799,1,"Not Significant"
"1700001J03Rik",0.215203364803346,-1.89301412811721,4.03899374906083,-0.46868458970935,0.639295103602599,1,"Not Significant"
"1700001K19Rik",0.106985926180306,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"1700001L05Rik",357.35325432326,0.982149701857399,0.46162321126333,2.12760034134665,0.0333702339111092,0.271580696047587,"Not Significant"
"1700001L19Rik",0.337206580803919,-0.0479048743691358,4.08045587181216,-0.0117400790191271,0.990632987383568,1,"Not Significant"
"1700001O22Rik",174.169421675548,0.433020115824031,0.408771585720267,1.05932048838727,0.28945384717713,0.892226944304401,"Not Significant"
"1700001P01Rik",0.451908785787098,-0.0479123084297035,4.08045587180338,-0.0117419008892574,0.990631533841709,1,"Not Significant"
"1700003D09Rik",13.9489274312958,0.436866949304738,0.646218827943307,0.676035625107266,0.499018026758376,1,"Not Significant"
"1700003E16Rik",24.3360585977797,-0.258727077087113,0.611919273897785,-0.42281243314838,0.672432115670205,1,"Not Significant"
"1700003F12Rik",1.50396056393716,3.95294653303549,2.94047592400403,1.34432201969971,0.178844278055267,0.744728918194665,"Not Significant"
"1700003G13Rik",0.111194753476179,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1700003G18Rik",0.100988214949309,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1700003M02Rik",0.111194753476179,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1700003M07Rik",1.16134915479789,0.913865521560672,3.04023108883049,0.300590808678368,0.763726541121138,1,"Not Significant"
"1700007J10Rik",0.221201076034342,-0.0478968672872336,4.08045587181216,-0.0117381167183073,0.990634552965219,1,"Not Significant"
"1700007K09Rik",0.659811139573051,-2.89233990812867,3.97346498396805,-0.727913777974274,0.466666368475762,1,"Not Significant"
"1700007K13Rik",29.9337504840281,2.83597226611993,1.57746466087551,1.7978039929883,0.0722080743718947,0.451062345506003,"Not Significant"
"1700007L15Rik",73.3521664822647,-0.136479012403076,0.307085435358423,-0.44443336182252,0.656729297630822,1,"Not Significant"
"1700008J07Rik",73.2214967421875,0.177281184472613,0.339465264536859,0.522236596767808,0.601505608094988,1,"Not Significant"
"1700008O03Rik",1.1491938243193,0.839749751387033,2.84720982056795,0.294937782709503,0.768041408622282,1,"Not Significant"
"1700009N14Rik",0.0981239524235831,0.913867797977818,4.08045587181216,0.223962181355967,0.822786730659796,1,"Not Significant"
"1700010I14Rik",8.81998239323985,4.89609040766192,1.48885964012979,3.28848353175528,0.00100728677241471,0.0197423700517343,"Upregulated"
"1700011A15Rik",2.79656637926172,-0.074144782607539,1.36688158882771,-0.0542437495782852,0.956740964849099,1,"Not Significant"
"1700011B04Rik",0.21233910227762,-0.0478968672872335,4.08045587181216,-0.0117381167183073,0.990634552965219,1,"Not Significant"
"1700011C11Rik",0.422144863306525,0.762306022457699,4.04573420111173,0.188422171246006,0.850545720819864,1,"Not Significant"
"1700011E24Rik",0.106985926180306,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"1700011H14Rik",1.35451451108575,1.39092750386002,2.47881533408001,0.561125907499783,0.57471170789331,1,"Not Significant"
"1700011L22Rik",0.443574714160472,-0.0129458492738,3.9865016022414,-0.00324742106375203,0.997408937424921,1,"Not Significant"
"1700012C14Rik",0.230220654623613,-1.00968555386465,4.08045587181216,-0.247444301711379,0.804564392094611,1,"Not Significant"
"1700012D01Rik",11.1285434591487,-1.00605868633231,0.920185096363931,-1.09332208303275,0.274252410389366,0.877868238005566,"Not Significant"
"1700012D14Rik",0.764481747211917,-3.479591723275,3.95128487175145,-0.880622844521112,0.378521989745109,0.968101343499313,"Not Significant"
"1700012L04Rik",2.1641450310173,-1.81508959601025,2.39611309090012,-0.757514160288818,0.448741885624165,1,"Not Significant"
"1700013F07Rik",0.110592603604057,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"1700013H16Rik",0.294371857270749,2.30502105121164,4.00020677021691,0.576225476236233,0.564462787410087,1,"Not Significant"
"1700015F17Rik",0.224712229588887,0.913859790895915,4.08045587181216,0.223960219055148,0.822788257571209,1,"Not Significant"
"1700016C15Rik",16.9842503676622,-0.90918732849099,1.10909178519071,-0.819758419123673,0.412353839478505,0.989800194495135,"Not Significant"
"1700016G22Rik",0.354478507964597,0,4.08045587179435,0,1,1,"Not Significant"
"1700016H13Rik",1.21873095060527,1.83889996213087,2.73961836095284,0.671224864141769,0.502077291308196,1,"Not Significant"
"1700016K19Rik",68.392895551361,-0.26816853271747,0.577010966616058,-0.464754654994121,0.642107163726513,1,"Not Significant"
"1700017B05Rik",2188.22704466419,0.371700961165726,0.185656764216827,2.00208682260356,0.045275394510065,0.336293116831437,"Not Significant"
"1700017G19Rik",0.221185207208114,1.87400446046612,4.03223256380345,0.464756045394972,0.642106167915747,1,"Not Significant"
"1700018A04Rik",0.114702204983179,0,4.08045587181216,0,1,1,"Not Significant"
"1700018B08Rik",0.111194753476179,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1700018L02Rik",106.952938964606,-0.0868531554228883,0.385159106723679,-0.225499420646436,0.821590776021993,1,"Not Significant"
"1700019B03Rik",0.451092541129844,0.913847691307543,4.08045587179483,0.223957253802031,0.822790564904149,1,"Not Significant"
"1700019B21Rik",0.119025901147434,0,4.08045587181216,0,1,1,"Not Significant"
"1700019D03Rik",26.9500224451989,0.805017194888701,0.860945754212737,0.935038230863712,0.349768597401604,0.950030284245994,"Not Significant"
"1700019G17Rik",143.969346080233,0.704683254898813,0.447411197474626,1.57502373404228,0.115250966290526,0.596069061032917,"Not Significant"
"1700019L03Rik",1.08294926602884,-1.58246186263742,2.74076341068114,-0.577379957887042,0.563682810233761,1,"Not Significant"
"1700019N19Rik",0.0981239524235831,0.913867797977818,4.08045587181216,0.223962181355967,0.822786730659796,1,"Not Significant"
"1700020D05Rik",0.56180023947688,-0.989429424989835,3.86726267095964,-0.255847484170067,0.79806860672475,1,"Not Significant"
"1700020I14Rik",820.983169890977,0.0678844399779077,0.176560337875134,0.38448295237131,0.700620528778302,1,"Not Significant"
"1700020L24Rik",25.3408903286639,-1.08544351869265,0.755615374917686,-1.43650269002387,0.15085935144651,0.693531963612886,"Not Significant"
"1700020N01Rik",0.111194753476179,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1700020N18Rik",0.46183291835812,0,4.08045587179025,0,1,1,"Not Significant"
"1700021F05Rik",579.902979584122,-0.00416610367444837,0.140678663595338,-0.0296143250722951,0.976374640569202,1,"Not Significant"
"1700021K19Rik",1629.24090325218,0.0704113530304966,0.13306474915509,0.529151059747842,0.596700663521356,1,"Not Significant"
"1700022H01Rik",0.215690419932489,-1.00968555386466,4.08045587181216,-0.247444301711379,0.804564392094611,1,"Not Significant"
"1700022I11Rik",0.332982110556415,-0.973082188092146,4.03527348350046,-0.24114404936144,0.809443473464244,1,"Not Significant"
"1700023F06Rik",1.9265536305482,3.38196560251705,2.45540958593803,1.37735293609886,0.168403156211341,0.728410152337321,"Not Significant"
"1700024F13Rik",5.13115801780912,1.51400956836964,1.0936680599356,1.38434102981739,0.166254056317022,0.722532632269887,"Not Significant"
"1700024P16Rik",8.30384322689861,-0.966104297818357,1.74363193026751,-0.554075823600073,0.579526955052726,1,"Not Significant"
"1700025G04Rik",371.861351041335,-0.812831487889757,0.251818143241432,-3.22785116841423,0.00124723847837856,0.0232565238810008,"Downregulated"
"1700026D08Rik",0.637840801827527,-1.43480440766363,3.73775099033594,-0.383868377367394,0.70107600528644,1,"Not Significant"
"1700026L06Rik",1.31422294362276,-2.134069731303,2.30164880435328,-0.927191727628767,0.353826997122865,0.953075579336946,"Not Significant"
"1700027F09Rik",0.119025901147434,0,4.08045587181216,0,1,1,"Not Significant"
"1700028E10Rik",1.84065046649197,-0.229130729072965,2.26667925712742,-0.101086524858989,0.919481774854295,1,"Not Significant"
"1700028J19Rik",7.40056674439683,0.835431675306642,0.967918413682574,0.863121998194178,0.388070394205315,0.975156955007245,"Not Significant"
"1700028K03Rik",6.13327294784754,1.75288784151864,1.07250563902824,1.63438566449579,0.102177896412756,0.558190275905769,"Not Significant"
"1700029F12Rik",0.845622470165064,2.39625103644266,3.33558881930346,0.718389215893536,0.472517334292959,1,"Not Significant"
"1700029H14Rik",0.111194753476179,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1700029I15Rik",0.196247904847166,1.72407902807382,4.04573492752307,0.426147303014081,0.670000513556677,1,"Not Significant"
"1700029J03Rik",0.201976429898619,-1.81438219990945,4.04627121368747,-0.448408449184491,0.653858445103634,1,"Not Significant"
"1700029J07Rik",21.3222947976642,0.375408449736502,0.7371508134714,0.509269531927427,0.610563311152238,1,"Not Significant"
"1700029M20Rik",0.119025901147434,0,4.08045587181216,0,1,1,"Not Significant"
"1700029P11Rik",0.196247904847166,1.72407902807382,4.04573492752307,0.426147303014081,0.670000513556677,1,"Not Significant"
"1700030C10Rik",151.052395368833,0.244871988989034,0.301734048413821,0.811549078654849,0.417050420379021,0.99155269032762,"Not Significant"
"1700030J22Rik",34.7398586939624,0.228306330035366,0.544812327113934,0.419055000544474,0.675175936664445,1,"Not Significant"
"1700030K09Rik",190.858397591589,-0.0517948451485862,0.287327807923892,-0.180263948424741,0.856945356989758,1,"Not Significant"
"1700034H15Rik",13.2195118812119,-0.215234041787215,1.19603438455614,-0.179956399720975,0.857186797296883,1,"Not Significant"
"1700034I23Rik",0.438079926884847,-2.4800715180724,3.99528186385343,-0.620750075360236,0.534764076236518,1,"Not Significant"
"1700034J05Rik",0.0981239524235831,0.913867797977818,4.08045587181216,0.223962181355967,0.822786730659796,1,"Not Significant"
"1700034P13Rik",29.3705419921472,-1.11207835733774,0.648364626628184,-1.71520516645255,0.0863076179874046,0.504262114830044,"Not Significant"
"1700037C18Rik",83.4719947847484,-0.0904178448005506,0.363610907730617,-0.248666480785382,0.803618778974827,1,"Not Significant"
"1700037H04Rik",1020.75087105969,0.0130104714986433,2.41604618930117,0.00538502598015583,0.995703391676791,1,"Not Significant"
"1700040L02Rik",1.9156027414477,2.12953181765646,2.59099108402041,0.821898551017817,0.411134637725166,0.989321408032214,"Not Significant"
"1700047I17Rik2",929.006134264196,-0.40982753671307,0.226799882878977,-1.80700065410421,0.0707621772133962,0.444485248274259,"Not Significant"
"1700048M11Rik",0.343619559820395,-1.00969279360063,4.08045587180381,-0.247446075958734,0.804563019132687,1,"Not Significant"
"1700048O20Rik",1.45089033128175,-0.640860863148242,3.1229124115575,-0.205212564008039,0.837406053676081,1,"Not Significant"
"1700049G17Rik",100.960851893392,0.274947208043028,0.385318501621683,0.713558282007905,0.4755003619256,1,"Not Significant"
"1700052K11Rik",128.789169097286,-0.0647567062434856,0.304426062340046,-0.212717353257199,0.83154743058013,1,"Not Significant"
"1700054A03Rik",0.100988214949309,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1700056E22Rik",24.9308621806077,0.811902877159819,0.570249145414388,1.4237686872285,0.154513442830232,0.701031731038665,"Not Significant"
"1700061G19Rik",7.75724849689569,-0.101633555579944,0.890165417848891,-0.114173785615649,0.90910003204748,1,"Not Significant"
"1700061I17Rik",0.691083164770992,-2.53194098884862,3.60180024674387,-0.702965410460386,0.482077305764517,1,"Not Significant"
"1700065D16Rik",0.763273745420127,-0.969211676869831,2.94555888878099,-0.329041690716609,0.742124176306495,1,"Not Significant"
"1700066B19Rik",1725.83533112465,-0.0928401305522366,0.19235914375459,-0.482639549855146,0.629351692035396,1,"Not Significant"
"1700066M21Rik",533.475682110982,-0.121909897240667,0.155558485255984,-0.783691722377307,0.433221020769671,0.998376992846641,"Not Significant"
"1700067K01Rik",21.3627353993369,2.88596632858035,0.810716559793848,3.55977227024228,0.000371176529101914,0.00881267634542511,"Upregulated"
"1700069L16Rik",0.201976429898619,-1.81438219990945,4.04627121368747,-0.448408449184491,0.653858445103634,1,"Not Significant"
"1700071M16Rik",0.222389506952358,-1.93486319790888,4.0352741562848,-0.479487420921674,0.63159191492931,1,"Not Significant"
"1700080O16Rik",0.228430299708073,-1.9685984856547,4.03235084085849,-0.488201191649184,0.625407340575108,1,"Not Significant"
"1700081H04Rik",0.119025901147434,0,4.08045587181216,0,1,1,"Not Significant"
"1700084E18Rik",8.89206943581275,-0.34969485057422,1.06362194350374,-0.328777393800535,0.742323951170901,1,"Not Significant"
"1700086L19Rik",0.548927664383188,2.83963194345933,3.97150380099137,0.715001693502221,0.474607996839361,1,"Not Significant"
"1700086O06Rik",70.01458162868,0.553236647477375,0.407602238870802,1.35729540890165,0.174687365541966,0.739309017116657,"Not Significant"
"1700088E04Rik",25.3640438383057,0.680557748433892,0.577522918942864,1.17840820876794,0.238633906732253,0.833377854831119,"Not Significant"
"1700092M07Rik",0.776044565538421,1.42049532607317,3.04784043916059,0.466066171910361,0.641168136135338,1,"Not Significant"
"1700093K21Rik",0.674497508116306,-1.59343772679934,3.69309059813336,-0.431464564558672,0.666130612867273,1,"Not Significant"
"1700094D03Rik",39.3231961577233,0.235330166801115,0.470663720424458,0.49999640207851,0.617077610861063,1,"Not Significant"
"1700094J05Rik",0.117726303408582,0,4.08045587181216,0,1,1,"Not Significant"
"1700094M24Rik",0.225294808587236,0.913859790895915,4.08045587181216,0.223960219055148,0.822788257571209,1,"Not Significant"
"1700096K18Rik",49.588288519129,-0.166855718539646,0.522827265051245,-0.319141195750937,0.749619445990911,1,"Not Significant"
"1700097N02Rik",31.2952380845549,1.63264849620789,0.827244060991496,1.97359953754286,0.0484272963749147,0.351946531348509,"Not Significant"
"1700101E01Rik",0.786670073898316,-0.969862131141038,3.06576606377163,-0.316352295304579,0.751735121755168,1,"Not Significant"
"1700101I11Rik",0.454814313296575,-1.95181737615478,4.03379672513281,-0.483866071880585,0.628480920377869,1,"Not Significant"
"1700102H20Rik",2.24894887032111,-0.3592302653513,1.90375069535873,-0.188696065208059,0.850331035697929,1,"Not Significant"
"1700102P08Rik",2.01400813780966,0.710476218804887,1.98561210522371,0.357812191482808,0.720483866342592,1,"Not Significant"
"1700105P06Rik",0.110592603604057,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"1700108F19Rik",0.297236119796475,0.762314029542376,4.04573420111778,0.188424150388268,0.850544169477568,1,"Not Significant"
"1700109H08Rik",0.618238450842528,-0.623067638371211,3.96516801575992,-0.157135242666836,0.875138262948621,1,"Not Significant"
"1700109K24Rik",2.09796983953829,3.01917124053226,1.99020556108316,1.51701477453871,0.129262953845296,0.641082784397759,"Not Significant"
"1700110K17Rik",0.0981239524235831,0.913867797977818,4.08045587181216,0.223962181355967,0.822786730659796,1,"Not Significant"
"1700112E06Rik",0.44530892468398,-0.0479123084297035,4.08045587180338,-0.0117419008892574,0.990631533841709,1,"Not Significant"
"1700112J16Rik",0.446554263537376,0.913847555424718,4.08045587179462,0.223957220501149,0.822790590816355,1,"Not Significant"
"1700113A16Rik",75.1510772197778,-0.125822796815892,0.310235667815233,-0.405571666539736,0.685057350697272,1,"Not Significant"
"1700120C14Rik",1.56296036148558,-1.65450429367328,2.11594059230837,-0.781923792987173,0.434259361128728,0.999043389310369,"Not Significant"
"1700120K04Rik",4.20815713544442,0.304301906284377,1.38667267648572,0.219447539022386,0.826301441592576,1,"Not Significant"
"1700122O11Rik",0.682745165222223,1.49883275236509,3.68330413869895,0.406926144549801,0.684062233094844,1,"Not Significant"
"1700123M08Rik",14.2676894502289,-0.282415995568446,0.695747591692558,-0.405917316769157,0.684803353885954,1,"Not Significant"
"1700123O20Rik",912.763191069726,0.0158152991566438,0.14455972122237,0.109403221194068,0.912882678942934,1,"Not Significant"
"1700124L16Rik",0.532688726613639,0.762298511143472,4.04573420109703,0.188420314645675,0.850547176108711,1,"Not Significant"
"1700125G22Rik",0.212182968425489,-1.87555333030501,4.04057681183397,-0.464179600499592,0.642519075254985,1,"Not Significant"
"1700125H20Rik",2.54270723384748,0.0561601084170092,1.6036360687457,0.0350204822101161,0.972063408447795,1,"Not Significant"
"1810008I18Rik",97.4392200015428,-0.315546676995482,0.375359503199574,-0.840651893200397,0.400542978154831,0.983370332524723,"Not Significant"
"1810009A15Rik",1906.56324447535,-0.17159166300471,0.18928286140466,-0.906535656378687,0.364652400998309,0.957913682122201,"Not Significant"
"1810010D01Rik",0.0981239524235831,0.913867797977818,4.08045587181216,0.223962181355967,0.822786730659796,1,"Not Significant"
"1810010H24Rik",15.1912200189901,-0.539187901574997,0.735441916712026,-0.73314817842525,0.463468058074807,1,"Not Significant"
"1810011O10Rik",546.869241480979,1.61639642350433,0.400809995701024,4.0328246322231,5.51104064159111e-05,0.00181171583718498,"Upregulated"
"1810012K16Rik",0.567230417629334,2.46177914406458,3.9906854610768,0.616881277182973,0.537313037050605,1,"Not Significant"
"1810013A23Rik",0.648476016567742,-0.544098071752833,3.10280361315987,-0.175356915740706,0.860799192229757,1,"Not Significant"
"1810013L24Rik",1028.50169729322,-0.149097808131406,0.187035093865223,-0.797164879863912,0.425355279891451,0.996811106033277,"Not Significant"
"1810014B01Rik",106.316611696305,0.108926102779864,0.266082363959715,0.409369870136736,0.682268247387413,1,"Not Significant"
"1810019D21Rik",119.765272649537,0.580149735330155,0.276963405337725,2.09468010628599,0.0361994388353855,0.287919458589934,"Not Significant"
"1810020O05Rik",0.413397758418183,2.30501304412418,4.000206770213,0.576223474568404,0.564464140204072,1,"Not Significant"
"1810021B22Rik",1.55702722561136,2.75164345931711,2.9845974200092,0.921947945431323,0.356555728546166,0.954241831284689,"Not Significant"
"1810022K09Rik",1108.23437731996,-0.148800352666099,0.225701989734328,-0.659277983509364,0.509717277632494,1,"Not Significant"
"1810024B03Rik",0.100988214949309,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"1810026B05Rik",275.753934271193,-0.0670802177701244,0.177235525118556,-0.378480655755967,0.705073561374943,1,"Not Significant"
"1810026J23Rik",1595.73011532953,-0.0144032671488949,0.155784006543534,-0.0924566485897246,0.926335233050316,1,"Not Significant"
"1810030O07Rik",1037.02598529319,-0.0722664355194766,0.117699046661899,-0.613993380312319,0.539219701567946,1,"Not Significant"
"1810032O08Rik",346.20120447364,-0.1078459738854,0.226827628538885,-0.475453429461357,0.634463819557058,1,"Not Significant"
"1810034E14Rik",12.1577101853028,0.594635979098757,0.709305359855687,0.838335662964313,0.401842211876097,0.983629489777152,"Not Significant"
"1810037I17Rik",2020.01731977677,-0.391586497864487,0.212579724520584,-1.84206889320045,0.0654650732270774,0.421410364836462,"Not Significant"
"1810041H14Rik",0.425866409598657,2.35883003440726,3.99682369216284,0.590176153887539,0.555072557427861,1,"Not Significant"
"1810041L15Rik",3.73751251935078,1.3390071238309,1.77044986008139,0.756308977747242,0.449463966667579,1,"Not Significant"
"1810043G02Rik",184.516663735627,0.237043363106165,0.199603792419624,1.18756943559385,0.23500308545364,0.828515908112411,"Not Significant"
"1810043H04Rik",447.394531511475,-0.181390684890625,0.195884813250874,-0.926006880677955,0.354442404465099,0.953276481518173,"Not Significant"
"1810044D09Rik",49.4941586565486,-0.134704521994519,0.455206532170106,-0.295919571611466,0.767291504113465,1,"Not Significant"
"1810046K07Rik",2.55400550369144,4.41200678444679,1.96251083227907,2.24814391435645,0.0245670146351014,0.223849833820201,"Not Significant"
"1810055G02Rik",1037.60596517305,-0.453023633820352,0.244004013673126,-1.85662369647424,0.0633647101777637,0.415056617470944,"Not Significant"
"1810058I24Rik",616.477354978642,0.342017873169245,0.168537743673667,2.02932509783376,0.0424251886183839,0.320558065964348,"Not Significant"
"1810062G17Rik",23.4477016431389,-0.637739834787334,0.561536720938455,-1.13570459599067,0.256080216451337,0.855186323728715,"Not Significant"
"1810062O18Rik",1.36186441930908,-2.26848728096754,2.66061150225526,-0.85261876040326,0.39387075551516,0.979317424545735,"Not Significant"
"1810064F22Rik",5.02200247311608,1.57269213784617,1.74033964037749,0.9036696638738,0.36617058955783,0.958333244246795,"Not Significant"
"1810065E05Rik",0.453126660470732,0.912231455053611,4.03223190684765,0.226234868461914,0.821018752433637,1,"Not Significant"
"2010001A14Rik",15.1902643579999,0.486540105854426,0.697688164299104,0.697360412216829,0.485577269727003,1,"Not Significant"
"2010003K11Rik",16.7742954400862,-0.39711541812674,0.772357266916031,-0.514160266417113,0.607139944947909,1,"Not Significant"
"2010005H15Rik",0.119025901147434,0,4.08045587181216,0,1,1,"Not Significant"
"2010009K17Rik",0.233728106130614,0,4.08045587180338,0,1,1,"Not Significant"
"2010010A06Rik",0.100988214949309,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"2010012O05Rik",141.492550557773,0.572020087806168,0.352235366601562,1.6239711909827,0.104381957199235,0.564848874010188,"Not Significant"
"2010016I18Rik",44.4693973785249,0.188331029347487,0.584212298235165,0.322367450867454,0.747174339569133,1,"Not Significant"
"2010106C02Rik",0.344106614949538,0,4.08045587179483,0,1,1,"Not Significant"
"2010106E10Rik",0.114702204983179,0,4.08045587181216,0,1,1,"Not Significant"
"2010107E04Rik",1891.21835195661,-0.0488032007742513,0.214599930699458,-0.227414802116591,0.820101211374154,1,"Not Significant"
"2010107G12Rik",7.98497658744027,-0.360816124388928,0.986895740951847,-0.365607134995766,0.714658250239986,1,"Not Significant"
"2010107G23Rik",256.085361037436,-0.131222993874201,0.273462111161099,-0.479858044381499,0.631328336151096,1,"Not Significant"
"2010109A12Rik",0.229404409966359,0,4.08045587180381,0,1,1,"Not Significant"
"2010109I03Rik",13.458119028443,-1.1958311526883,0.720504847397772,-1.65971284857728,0.0969722333403853,0.540433284813552,"Not Significant"
"2010111I01Rik",1699.94063132369,0.385709876625967,0.118258870358283,3.26157247619059,0.00110796105216535,0.021324161413962,"Upregulated"
"2010204K13Rik",255.768670110984,-0.385802715190821,0.182232149694433,-2.1170946830059,0.0342518128619955,0.277851974522169,"Not Significant"
"2010300C02Rik",571.908071026866,0.937548886631075,0.265034431775149,3.53746070030054,0.000403994303093398,0.00941663806496819,"Upregulated"
"2010315B03Rik",246.288200296453,0.393508672316784,0.370214017742291,1.06292213006021,0.287817266257045,0.889441647152724,"Not Significant"
"2010320M18Rik",149.400273561947,0.277116400593599,0.238188427170889,1.16343352145645,0.244653655593696,0.840616498304483,"Not Significant"
"2200002D01Rik",1754.46163761974,-0.830512955605682,0.267857121824624,-3.10058194438992,0.00193140764019381,0.0329203547387899,"Downregulated"
"2200002J24Rik",4.1613335715607,1.44392631636713,1.54655470406052,0.933640635262413,0.350489296823956,0.950740233525439,"Not Significant"
"2210011C24Rik",231.929139620948,-0.00492875955547771,0.332894870230268,-0.0148057539969553,0.988187149059562,1,"Not Significant"
"2210013O21Rik",228.596708258707,-0.026086413651554,0.229539758183224,-0.113646602479781,0.90951794320342,1,"Not Significant"
"2210015D19Rik",100.70738603019,0.225948791964227,0.359881877313369,0.627841539704653,0.530107750834193,1,"Not Significant"
"2210016F16Rik",884.493065900673,-0.179443492210147,1.58783019826286,-0.113011764360235,0.910021228357111,1,"Not Significant"
"2210016L21Rik",597.903427317409,0.0375012814509351,0.231105051876746,0.162269414477947,0.871093699150438,1,"Not Significant"
"2210018M11Rik",496.443619160606,0.260101656486931,0.230684602819483,1.12752066374567,0.259522408899275,0.860263270664603,"Not Significant"
"2210019I11Rik",1.17030314598725,-1.34712438134703,3.5838075521476,-0.37589194222769,0.70699723114603,1,"Not Significant"
"2210039B01Rik",19.253310267438,-0.233828241767445,0.691306193291636,-0.338241207783888,0.735181424601175,1,"Not Significant"
"2210404O09Rik",141.221467454413,0.290454464828857,0.269228650167101,1.0788393607017,0.280659344925392,0.884003782452403,"Not Significant"
"2210406O10Rik",3.229420732486,-0.659302022289168,1.64146785929266,-0.40165393343326,0.687938731611151,1,"Not Significant"
"2210407C18Rik",283.671314526328,2.52075039814381,0.405566218190482,6.21538551556554,5.11987911294872e-10,6.95430401682848e-08,"Upregulated"
"2210408F21Rik",2.28973704090563,0.514088824137415,1.83393676388512,0.280319820323761,0.779232145701566,1,"Not Significant"
